Iteration Report
Iteration,Op ID,Op Name,Direction,Op Type,Kernel Name,Device ID,GPU Start Time (ns),GPU Duration (ns),API Call Start (ns),API Call Time (ns),Uses TC,Grid X,Grid Y,Grid Z,Block X,Block Y,Block Z,Data Types,Input Shapes,Parameters,Output Shapes,Long Kernel Name
0,"ADAPTIVE_AVG_POOL2D_1","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/AdaptiveAvgPool2d::_call_impl[3]/AdaptiveAvgPool2d::forward/adaptive_avg_pool2d",fprop,"adaptive_avg_pool2d","reduce_kernel",0,8134062822,15520,8134049854,13240,no,1344,1,1,32,16,1,float32,"<21, 1024, 8, 8>","","","void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)"
0,"LINEAR_1","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/Linear::forward/linear",fprop,"linear","ampere_sgemm_32x32_sliced1x4_tn",0,8847995792,5632,8847967805,29950,no,1,1,16,128,1,1,float32,"<N:21, K:1024>; <M:7, K:1024>; <7>","","<N:21, M:7>","ampere_sgemm_32x32_sliced1x4_tn"
0,"LINEAR_1","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/Linear::forward/linear",fprop,"linear","splitKreduce_kernel",0,8848013840,3680,8848005335,9170,no,1,2,1,32,16,1,float32,"<N:21, K:1024>; <M:7, K:1024>; <7>","","<N:21, M:7>","void splitKreduce_kernel<float, float, float, float, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"LINEAR_1","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/Linear::forward/linear",fprop,"linear","unrolled_elementwise_kernel",0,8134609001,3840,8134592919,16330,no,1,1,1,64,1,1,float32,"<N:21, K:1024>; <M:7, K:1024>; <7>","","<N:21, M:7>","void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int, (bool)0>, OffsetCalculator<(int)1, unsigned int, (bool)0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)"
0,"RELU_121","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/ReLU::forward/relu",fprop,"relu","vectorized_elementwise_kernel",0,8133666725,18912,8133654797,11530,no,5376,1,1,64,1,1,float32,"<21, 1024, 8, 8>","","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628343834,25824,7625171649,8530,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628346330,26880,7625183709,5360,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628349018,27168,7625193069,5790,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628356442,27008,7625202019,5550,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628334874,28960,7625211289,5890,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628337466,26656,7625220449,4850,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628341306,25664,7625228339,4990,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628352794,28864,7625236299,5210,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628375802,25888,7625244629,4840,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628377626,25600,7625252429,4590,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628379418,25312,7625260388,4720,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628393978,27105,7625268318,4340,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628370042,27712,7625276068,4430,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628371738,26272,7625283748,4500,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628374074,25376,7625291518,4320,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628392346,28257,7625301088,4470,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628411962,25569,7625308618,4320,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628413562,25344,7625316008,4710,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628415450,24865,7625323788,4490,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628428602,26241,7625331478,4300,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
0,"CONV2D_14","/module/main/stroke_predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_cgemm_64x32_tn",0,7628406266,28736,7625338818,4340,no,2,1,1,128,1,1,float32,"<N:21, C:256, H:64, W:64>; <K:128, C:256, R:1, S:1>","","<N:21, K:128, P:64, Q:64>","ampere_cgemm_64x32_tn"
