Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/",9738,606,255,28821834278,28821834278.0,28821834278,28821834278,583367854,583367854.0,583367854,583367854,12419234940,12419234940.0,12419234940,12419234940,12511754911,12511754911.0,12511754911,12511754911
"/Thread::_bootstrap/",1740,484,200,23209727442,23209727442.0,23209727442,23209727442,387174854,387174854.0,387174854,387174854,8878376090,8878376090.0,8878376090,8878376090,11906945747,11906945747.0,11906945747,11906945747
"/Thread::_bootstrap/Thread::_bootstrap_inner/",1740,484,200,23209727442,23209727442.0,23209727442,23209727442,387174854,387174854.0,387174854,387174854,8878376090,8878376090.0,8878376090,8878376090,11906945747,11906945747.0,11906945747,11906945747
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/",1740,484,200,23209727442,23209727442.0,23209727442,23209727442,387174854,387174854.0,387174854,387174854,8878376090,8878376090.0,8878376090,8878376090,11906945747,11906945747.0,11906945747,11906945747
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_pin_memory_loop/",4,0,0,65447224,65447224.0,65447224,65447224,0,0.0,0,0,49157847,49157847.0,49157847,49157847,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_pin_memory_loop/Queue::get/",2,0,0,73279,73279.0,73279,73279,0,0.0,0,0,73279,73279.0,73279,73279,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_pin_memory_loop/Queue::get/rebuild_tensor/",2,0,0,73279,73279.0,73279,73279,0,0.0,0,0,73279,73279.0,73279,73279,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_pin_memory_loop/Queue::get/rebuild_tensor/_rebuild_tensor/",2,0,0,73279,73279.0,73279,73279,0,0.0,0,0,73279,73279.0,73279,73279,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_pin_memory_loop/pin_memory/",1,0,0,21115154,21115154.0,21115154,21115154,0,0.0,0,0,4825777,4825777.0,4825777,4825777,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/",1736,484,200,23144280218,23144280218.0,23144280218,23144280218,387174854,387174854.0,387174854,387174854,8829218243,8829218243.0,8829218243,8829218243,11906945747,11906945747.0,11906945747,11906945747
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/autocast::__exit__/",4,0,0,12060,12060.0,12060,12060,0,0.0,0,0,12060,12060.0,12060,12060,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/autocast::__init__/",8,0,0,86959,86959.0,86959,86959,0,0.0,0,0,86959,86959.0,86959,86959,0,0.0,0,0
"/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/",1724,484,200,23144181199,23144181199.0,23144181199,23144181199,387174854,387174854.0,387174854,387174854,8829119224,8829119224.0,8829119224,8829119224,11906945747,11906945747.0,11906945747,11906945747
