Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/",8425,243,61,9269618265,9269618265.0,9269618265,9269618265,246228601,246228601.0,246228601,246228601,2768774185,2768774185.0,2768774185,2768774185,3280297578,3280297578.0,3280297578,3280297578
"/module/",8425,243,61,9269618265,9269618265.0,9269618265,9269618265,246228601,246228601.0,246228601,246228601,2768774185,2768774185.0,2768774185,2768774185,3280297578,3280297578.0,3280297578,3280297578
"/module/main/",8425,243,61,9269618265,9269618265.0,9269618265,9269618265,246228601,246228601.0,246228601,246228601,2768774185,2768774185.0,2768774185,2768774185,3280297578,3280297578.0,3280297578,3280297578
"/module/main/DataLoader::new_init/",1,0,0,10350,10350.0,10350,10350,0,0.0,0,0,10350,10350.0,10350,10350,0,0.0,0,0
"/module/main/DataLoader::new_init/DataLoader::__init__/",1,0,0,10350,10350.0,10350,10350,0,0.0,0,0,10350,10350.0,10350,10350,0,0.0,0,0
"/module/main/DataLoader::new_iter/",2,0,0,658062620,658062620.0,658062620,658062620,0,0.0,0,0,658062620,658062620.0,658062620,658062620,0,0.0,0,0
"/module/main/predict/",4198,121,48,7836976726,7836976726.0,7836976726,7836976726,212165759,212165759.0,212165759,212165759,1362446567,1362446567.0,1362446567,1362446567,3274189173,3274189173.0,3274189173,3274189173
"/module/main/predict/DataParallel::_call_impl/",433,121,48,4558363642,4558363642.0,4558363642,4558363642,201339355,201339355.0,201339355,201339355,470327403,470327403.0,470327403,470327403,2930249929,2930249929.0,2930249929,2930249929
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/",433,121,48,4558363642,4558363642.0,4558363642,4558363642,201339355,201339355.0,201339355,201339355,470327403,470327403.0,470327403,470327403,2930249929,2930249929.0,2930249929,2930249929
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/",1,0,0,1960,1960.0,1960,1960,0,0.0,0,0,1960,1960.0,1960,1960,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/",1,0,0,1960,1960.0,1960,1960,0,0.0,0,0,1960,1960.0,1960,1960,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/scatter/",1,0,0,1960,1960.0,1960,1960,0,0.0,0,0,1960,1960.0,1960,1960,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/scatter/scatter_map/",1,0,0,1960,1960.0,1960,1960,0,0.0,0,0,1960,1960.0,1960,1960,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/DataParallel::scatter/scatter_kwargs/scatter/scatter_map/forward/",1,0,0,1960,1960.0,1960,1960,0,0.0,0,0,1960,1960.0,1960,1960,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/",431,121,48,4558335793,4558335793.0,4558335793,4558335793,201339355,201339355.0,201339355,201339355,470299554,470299554.0,470299554,470299554,2930249929,2930249929.0,2930249929,2930249929
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/",431,121,48,4558335793,4558335793.0,4558335793,4558335793,201339355,201339355.0,201339355,201339355,470299554,470299554.0,470299554,470299554,2930249929,2930249929.0,2930249929,2930249929
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/AdaptiveAvgPool2d::_call_impl[3]/",1,0,0,1752723,1752723.0,1752723,1752723,15808,15808.0,15808,15808,1738124,1738124.0,1738124,1738124,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/AdaptiveAvgPool2d::_call_impl[3]/AdaptiveAvgPool2d::forward/",1,0,0,1752723,1752723.0,1752723,1752723,15808,15808.0,15808,15808,1738124,1738124.0,1738124,1738124,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/",1,1,0,1226845615,1226845615.0,1226845615,1226845615,13056,13056.0,13056,13056,10493833,10493833.0,10493833,10493833,1225966826,1225966826.0,1225966826,1225966826
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Linear::_call_impl[4]/Linear::forward/",1,1,0,1226845615,1226845615.0,1226845615,1226845615,13056,13056.0,13056,13056,10493833,10493833.0,10493833,10493833,1225966826,1225966826.0,1225966826,1225966826
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/",1,0,0,785372,785372.0,785372,785372,19328,19328.0,19328,19328,772722,772722.0,772722,772722,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/ReLU::_call_impl[2]/ReLU::forward/",1,0,0,785372,785372.0,785372,785372,19328,19328.0,19328,19328,772722,772722.0,772722,772722,0,0.0,0,0
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/",427,120,48,3328931453,3328931453.0,3328931453,3328931453,201291163,201291163.0,201291163,201291163,457274245,457274245.0,457274245,457274245,1704283103,1704283103.0,1704283103,1704283103
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/",427,120,48,3328931453,3328931453.0,3328931453,3328931453,201291163,201291163.0,201291163,201291163,457274245,457274245.0,457274245,457274245,1704283103,1704283103.0,1704283103,1704283103
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/",427,120,48,3328931453,3328931453.0,3328931453,3328931453,201291163,201291163.0,201291163,201291163,457274245,457274245.0,457274245,457274245,1704283103,1704283103.0,1704283103,1704283103
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/",427,120,48,3328931453,3328931453.0,3328931453,3328931453,201291163,201291163.0,201291163,201291163,457274245,457274245.0,457274245,457274245,1704283103,1704283103.0,1704283103,1704283103
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/",12,3,2,60281518,60281518.0,60281518,60281518,36193801,36193801.0,36193801,36193801,16098760,16098760.0,16098760,16098760,13064720,13064720.0,13064720,13064720
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/",12,3,2,60281518,60281518.0,60281518,60281518,36193801,36193801.0,36193801,36193801,16098760,16098760.0,16098760,16098760,13064720,13064720.0,13064720,13064720
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/",3,3,2,56489872,56489872.0,56489872,56489872,35033733,35033733.0,35033733,35033733,12437004,12437004.0,12437004,12437004,13064720,13064720.0,13064720,13064720
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/Conv2d::_conv_forward/",1,1,0,2819101594,2819101594.0,2819101594,2819101594,7024249,7024249.0,7024249,7024249,255768780,255768780.0,255768780,255768780,1598458408,1598458408.0,1598458408,1598458408
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/",406,116,46,441939603,441939603.0,441939603,441939603,156771924,156771924.0,156771924,156771924,177949255,177949255.0,177949255,177949255,92759975,92759975.0,92759975,92759975
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/",406,116,46,441939603,441939603.0,441939603,441939603,156771924,156771924.0,156771924,156771924,177949255,177949255.0,177949255,177949255,92759975,92759975.0,92759975,92759975
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/",174,58,4,113751984,113751984.0,113751984,113751984,25022763,25022763.0,25022763,25022763,70885615,70885615.0,70885615,70885615,13892499,13892499.0,13892499,13892499
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/",174,58,4,113751984,113751984.0,113751984,113751984,25022763,25022763.0,25022763,25022763,70885615,70885615.0,70885615,70885615,13892499,13892499.0,13892499,13892499
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",58,58,4,58097251,58097251.0,58097251,58097251,22092791,22092791.0,22092791,22092791,18092255,18092255.0,18092255,18092255,13892499,13892499.0,13892499,13892499
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/",232,58,42,328187619,328187619.0,328187619,328187619,131749161,131749161.0,131749161,131749161,107063640,107063640.0,107063640,107063640,78867476,78867476.0,78867476,78867476
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/",174,58,42,324761201,324761201.0,324761201,324761201,128536736,128536736.0,128536736,128536736,104420687,104420687.0,104420687,104420687,78867476,78867476.0,78867476,78867476
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/",174,58,42,324761201,324761201.0,324761201,324761201,128536736,128536736.0,128536736,128536736,104420687,104420687.0,104420687,104420687,78867476,78867476.0,78867476,78867476
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/_DenseLayer::bn_function/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/",58,58,42,267715890,267715890.0,267715890,267715890,122320419,122320419.0,122320419,122320419,48917937,48917937.0,48917937,48917937,78867476,78867476.0,78867476,78867476
"/module/main/predict/DataParallel::_call_impl/DataParallel::forward/record_function::__init__/",1,0,0,25889,25889.0,25889,25889,0,0.0,0,0,25889,25889.0,25889,25889,0,0.0,0,0
"/module/main/predict/load_model/",3760,0,0,3267928103,3267928103.0,3267928103,3267928103,7047605,7047605.0,7047605,7047605,887069839,887069839.0,887069839,887069839,343939244,343939244.0,343939244,343939244
"/module/main/predict/load_model/DataParallel::load_state_dict/",727,0,0,15559382,15559382.0,15559382,15559382,1981164,1981164.0,1981164,1981164,7680187,7680187.0,7680187,7680187,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/",727,0,0,15559382,15559382.0,15559382,15559382,1981164,1981164.0,1981164,1981164,7680187,7680187.0,7680187,7680187,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/BatchNorm2d::_load_from_state_dict/",714,0,0,15231575,15231575.0,15231575,15231575,1946988,1946988.0,1946988,1946988,7529297,7529297.0,7529297,7529297,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/Conv2d::_load_from_state_dict/",11,0,0,279987,279987.0,279987,279987,28832,28832.0,28832,28832,129450,129450.0,129450,129450,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/Conv2d::_load_from_state_dict/BatchNorm2d::_load_from_state_dict/",10,0,0,221918,221918.0,221918,221918,25952,25952.0,25952,25952,109420,109420.0,109420,109420,0,0.0,0,0
"/module/main/predict/load_model/DataParallel::load_state_dict/load/Linear::_load_from_state_dict/",2,0,0,47820,47820.0,47820,47820,5344,5344.0,5344,5344,21440,21440.0,21440,21440,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/",2305,0,0,343259432,343259432.0,343259432,343259432,0,0.0,0,0,343259432,343259432.0,343259432,343259432,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/",2,0,0,99189,99189.0,99189,99189,0,0.0,0,0,99189,99189.0,99189,99189,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/",2,0,0,99189,99189.0,99189,99189,0,0.0,0,0,99189,99189.0,99189,99189,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/kaiming_uniform_/",1,0,0,95089,95089.0,95089,95089,0,0.0,0,0,95089,95089.0,95089,95089,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/uniform_/",1,0,0,4100,4100.0,4100,4100,0,0.0,0,0,4100,4100.0,4100,4100,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/Linear::__init__/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,4100,4100.0,4100,4100,0,0.0,0,0,4100,4100.0,4100,4100,0,0.0,0,0
"/module/main/predict/load_model/densenet121_stroke::__init__/densenet121/",2302,0,0,342948235,342948235.0,342948235,342948235,0,0.0,0,0,342948235,342948235.0,342948235,342948235,0,0.0,0,0
